instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
2672641,10440,LUPIN,LUPIN,0.0,,0.0,0.05,1,EQ,NSE,NSE
2893057,11301,LUXIND,LUX INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
727297,2841,LXCHEM,LAXMI ORGANIC INDUS,0.0,,0.0,0.05,1,EQ,NSE,NSE
519169,2028,LYKALABS,LYKA LABS,0.0,,0.0,0.05,1,EQ,NSE,NSE
8056833,31472,LYPSAGEMS-BE,LYPSA GEMS & JEWEL,0.0,,0.0,0.05,1,EQ,NSE,NSE
519937,2031,M&M,MAHINDRA & MAHINDRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3400961,13285,M&MFIN,M&M FIN. SERVICES,0.0,,0.0,0.05,1,EQ,NSE,NSE
5131777,20046,M&MFIN-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5132289,20048,M&MFIN-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5132801,20050,M&MFIN-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3844609,15018,MAANALU-BE,MAAN ALUMINIUM,0.0,,0.0,0.05,1,EQ,NSE,NSE
5720833,22347,MACPOWER,MACPOWER CNC MACHINES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3878657,15151,MADHAV,MADHAV MARBLE & GRANITE,0.0,,0.0,0.05,1,EQ,NSE,NSE
2114305,8259,MADHAVBAUG-SM,VAIDYA SANE AYUR LAB,0.0,,0.0,0.05,800,EQ,NSE,NSE
3499009,13668,MADHUCON-BE,MADHUCON PROJECTS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1257217,4911,MADRASFERT,MADRAS FERTILISERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2590721,10120,MAESGEINAV,MAESGETF INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
897793,3507,MAFANG,MIRAEAMC - MAFANG,0.0,,0.0,0.01,1,EQ,NSE,NSE
2590209,10118,MAFANGINAV,MAFANG INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
2587649,10108,MAFSETINAV,MAFSETF INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
3827969,14953,MAG813INAV,MIRAEAMC - MAG813INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
5476353,21392,MAGADSUGAR,MAGADH SUGAR & ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE
3830017,14961,MAGNUM-BE,MAGNUM VENTURES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3657985,14289,MAGOLDINAV,MIRAEAMC - MAGOLDINAV,0.0,,0.0,0.05,1,EQ,NSE,NSE
3658241,14290,MAGOLDINAV-RL,,0.0,,0.0,0.05,1,EQ,NSE,NSE
4374529,17088,MAGSON-SM,MAGSON RETAIL AND DIST L,0.0,,0.0,0.05,2000,EQ,NSE,NSE
2912513,11377,MAHABANK,BANK OF MAHARASHTRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2221825,8679,MAHAPEXLTD-BE,MAHA RASHTRA APEX COPR. L,0.0,,0.0,0.05,1,EQ,NSE,NSE
4487937,17531,MAHASTEEL-BE,MAHAMAYA STEEL INDS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4506369,17603,MAHEPC,MAHINDRA EPC IRRIG,0.0,,0.0,0.05,1,EQ,NSE,NSE
2451713,9577,MAHESHWARI-BE,MAHESHWARI LOGISTICS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
726785,2839,MAHICKRA-SM,MAHICKRA CHEMICAL,0.0,,0.0,0.05,1500,EQ,NSE,NSE
1810945,7074,MAHKTECH,MIRAEAMC - MAHKTECH,0.0,,0.0,0.01,1,EQ,NSE,NSE
2586881,10105,MAHKTEINAV,MAHKTECH INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
2060801,8050,MAHLIFE,MAHINDRA LIFESPACE DEVLTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
98561,385,MAHLOG,MAHINDRA LOGISTIC,0.0,,0.0,0.05,1,EQ,NSE,NSE
533761,2085,MAHSCOOTER,MAHARASHTRA SCOOTERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
534529,2088,MAHSEAMLES,MAHARASHTRA SEAMLESS,0.0,,0.0,0.05,1,EQ,NSE,NSE
6281729,24538,MAITHANALL,MAITHAN ALLOYS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2042625,7979,MAKEINDIA,MIRAEAMC - MAMFGETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
2871809,11218,MAKS-SM,MAKS ENERGY SOL INDIA,0.0,,0.0,0.05,6000,EQ,NSE,NSE
2039041,7965,MALLCOM,MALLCOM (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE
3418113,13352,MALUPAPER,MALU PAPER MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2588161,10110,MAM150INAV,MAM150ETF INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
2587905,10109,MAMFGEINAV,MAMFGETF INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
2587137,10106,MAN50EINAV,MAN50ETF INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
1899521,7420,MANAKALUCO,MANAK ALUMINIUM CO..,0.0,,0.0,0.05,1,EQ,NSE,NSE
1897729,7413,MANAKCOAT,MAN COAT METAL & IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
3890945,15199,MANAKSIA,MANAKSIA.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1910529,7463,MANAKSTEEL,MANAKSIA STEELS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3531777,13796,MANALIPETC,MANALI PETROCHEMICALS LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
4879617,19061,MANAPPURAM,MANAPPURAM FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
5554433,21697,MANAV-SM,MANAV INFRA PROJECTS,0.0,,0.0,0.05,4000,EQ,NSE,NSE
3025153,11817,MANGALAM,MANGALAM DRUG & CHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
3841793,15007,MANGCHEFER,MANG.CHEM.FERT.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
539137,2106,MANGLMCEM,MANGALAM CEMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3042305,11884,MANINDS,MAN INDUSTRIES (I).,0.0,,0.0,0.05,1,EQ,NSE,NSE
4665857,18226,MANINFRA,MAN INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3937281,15380,MANKIND,MANKIND PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3520769,13753,MANOMAY,MANOMAY TEX INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2618113,10227,MANORAMA,MANORAMA INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1644033,6422,MANORG,MANGALAM ORGANICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3475201,13575,MANUGRAPH-BE,MANUGRAPH INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2589953,10117,MANXT5INAV,MANXT50 INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
2090753,8167,MANYAVAR,VEDANT FASHIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1850113,7227,MAPMYINDIA,C.E. INFO SYSTEMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
540673,2112,MARALOVER,MARAL OVERSEAS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4776705,18659,MARATHON,MARATHON NXTGEN REALT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1041153,4067,MARICO,MARICO,0.0,,0.0,0.05,1,EQ,NSE,NSE
341505,1334,MARINE-BE,MARINE ELECTRICAL (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
2708225,10579,MARKSANS,MARKSANS PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1729793,6757,MARSHALL,MARSHALL MACHINES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2815745,10999,MARUTI,MARUTI SUZUKI INDIA.,0.0,,0.0,0.05,1,EQ,NSE,NSE
50945,199,MASFIN,MAS FINANCIAL SERV,0.0,,0.0,0.05,1,EQ,NSE,NSE
4295681,16780,MASILINAV,MIRAEAMC - MASILINAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
4795137,18731,MASKINVEST-BE,MASK INVESTMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2590465,10119,MASPTOINAV,MASPTOP50 INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
1480193,5782,MASPTOP50,MIRAEAMC - MASPTOP50,0.0,,0.0,0.01,1,EQ,NSE,NSE
543745,2124,MASTEK,MASTEK,0.0,,0.0,0.05,1,EQ,NSE,NSE
5561857,21726,MATRIMONY,MATRIMONY.COM,0.0,,0.0,0.05,1,EQ,NSE,NSE
4357633,17022,MAWANASUG,MAWANA SUGARS,0.0,,0.0,0.05,1,EQ,NSE,NSE
5728513,22377,MAXHEALTH,MAX HEALTHCARE INS,0.0,,0.0,0.05,1,EQ,NSE,NSE
5741569,22428,MAXIND,MAX INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
7399937,28906,MAYURUNIQ,MAYUR UNIQUOTERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4829697,18866,MAZDA,MAZDA,0.0,,0.0,0.05,1,EQ,NSE,NSE
130305,509,MAZDOCK,MAZAGON DOCK SHIPBUIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3247617,12686,MBAPL,MADHYA BHARAT AGRO P.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3503873,13687,MBECL-BE,MCNALLY BH. ENG. CO.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
4616449,18033,MBLINFRA-BE,MBL INFRASTRUCTURE,0.0,,0.0,0.05,1,EQ,NSE,NSE
2674433,10447,MCDOWELL-N,UNITED SPIRITS,0.0,,0.0,0.05,1,EQ,NSE,NSE
5724673,22362,MCL-BE,MADHAV COPPER,0.0,,0.0,0.05,1,EQ,NSE,NSE
3057665,11944,MCLEODRUSS-BE,MCLEOD RUSSEL INDIA.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3730945,14574,MCON-SM,MCON RASAYAN INDIA,0.0,,0.0,0.05,3000,EQ,NSE,NSE
7982337,31181,MCX,MULTI COMMODITY EXCHANGE,0.0,,0.0,0.05,1,EQ,NSE,NSE
545793,2132,MDL-SM,MARVEL DECOR,0.0,,0.0,0.05,2000,EQ,NSE,NSE
3060737,11956,MEDANTA,GLOBAL HEALTH,0.0,,0.0,0.05,1,EQ,NSE,NSE
1607169,6278,MEDICAMEQ,MEDICAMEN BIOTECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
2474753,9667,MEDICO,MEDICO REMEDIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1857025,7254,MEDPLUS,MEDPLUS HEALTH SERV,0.0,,0.0,0.05,1,EQ,NSE,NSE
2808577,10971,MEGAFLEX-SM,MEGA FLEX PLASTICS,0.0,,0.0,0.05,3000,EQ,NSE,NSE
3788033,14797,MEGASOFT-BE,MEGASOFT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2087937,8156,MEGASTAR-BE,MEGASTAR FOODS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4595201,17950,MELSTAR-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
1782017,6961,MENONBE,MENON BEARINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2245377,8771,MEP,MEP INFRA. DEVELOPERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
841985,3289,METALFORGE-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
1853953,7242,METROBRAND,METRO BRANDS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2452737,9581,METROPOLIS,METROPOLIS HEALTHCARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
548353,2142,MFSL,MAX FINANCIAL SERV,0.0,,0.0,0.05,1,EQ,NSE,NSE
409089,1598,MGEL-BE,MANGALAM GLOBAL ENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
4488705,17534,MGL,MAHANAGAR GAS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
365057,1426,MHHL-SM,MOHINI HEALTH&HYGIENE,0.0,,0.0,0.05,3000,EQ,NSE,NSE
2019585,7889,MHLXMIRU-BE,MAHALAXMI RUBTECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
4437249,17333,MHRIL,MAHINDRA HOLIDAYS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1834241,7165,MICEL-BE,MIC ELECTRONICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2177537,8506,MID150BEES,NIP IND ETF MIDCAP 150,0.0,,0.0,0.01,1,EQ,NSE,NSE
2594305,10134,MID150INAV,MID150BEES INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
2153729,8413,MIDCAPETF,MIRAEAMC - MAM150ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
630529,2463,MIDHANI,MISHRA DHATU NIGAM,0.0,,0.0,0.05,1,EQ,NSE,NSE
40705,159,MILTON-SM,MILTON INDUSTRIES,0.0,,0.0,0.05,4400,EQ,NSE,NSE
6629633,25897,MINDACORP,MINDA CORPORATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
2278401,8900,MINDPOOL-SM,MINDPOOL TECHNOLOGIES,0.0,,0.0,0.05,1000,EQ,NSE,NSE
5710849,22308,MINDSPACE-RR,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4621569,18053,MINDTECK-BE,MINDTECK (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE
1754369,6853,MIRCELECTR-BE,MIRCELECTR-DEPO,0.0,,0.0,0.05,1,EQ,NSE,NSE
1124865,4394,MIRZAINT,MIRZA INTERNATIONAL LIMIT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2168065,8469,MITCON,MITCON CON & ENG SER,0.0,,0.0,0.05,1,EQ,NSE,NSE
4778497,18666,MITTAL-BE,MITTAL LIFE STYLE,0.0,,0.0,0.05,1,EQ,NSE,NSE
4284417,16736,MKPL,M K PROTEINS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3544065,13844,MMFL,MM FORGINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4205057,16426,MMP-BE,MMP INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4596993,17957,MMTC,MMTC,0.0,,0.0,0.05,1,EQ,NSE,NSE
3791617,14811,MNV30FINAV,MIRAEAMC - MNV30FINAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
1775105,6934,MODIRUBBER-BE,MODI RUBBER,0.0,,0.0,0.05,1,EQ,NSE,NSE
851201,3325,MODISONLTD-BE,MODISON,0.0,,0.0,0.05,1,EQ,NSE,NSE
385793,1507,MOGSEC,MOTILALAMC - G5,0.0,,0.0,0.01,1,EQ,NSE,NSE
2590977,10121,MOGSECINAV,MOGSEC INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
2690049,10508,MOHEALTH,MOTILALAMC - MOHEALTH,0.0,,0.0,0.01,1,EQ,NSE,NSE
7532289,29423,MOHITIND,MOHIT INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2708993,10582,MOHLTHINAV,MOTILALAMC - MOHLTHINAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
5332481,20830,MOIL,MOIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
918017,3586,MOKSH,MOKSH ORNAMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1380865,5394,MOL,MEGHMANI ORGANICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4512001,17625,MOLDTECH,MOLD-TEK TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1718529,6713,MOLDTKPAC,MOLD-TEK PACKAGING,0.0,,0.0,0.05,1,EQ,NSE,NSE
2593537,10131,MOLOWVINAV,MOLOWVOL INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
2215425,8654,MOLOWVOL,MOTILALAMC - MOLOWVOL,0.0,,0.0,0.01,1,EQ,NSE,NSE
5484289,21423,MOM100,MOTILAL OS MIDCAP100 ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
2591233,10122,MOM100INAV,MOM100 INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
4937985,19289,MOM50,MOTILAL OSWAL M50 ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
2592513,10127,MOM50INAV,MOM50 INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
2737409,10693,MOMENTUM,BIRLASLAMC - MOMENTUM,0.0,,0.0,0.01,1,EQ,NSE,NSE
2743041,10715,MOMNTMINAV,BIRLASLAMC - MOMNTMINAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
2593025,10129,MOMOMEINAV,MOMOMENTUM INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
2094593,8182,MOMOMENTUM,MOTILALAMC - MOMOMENTUM,0.0,,0.0,0.01,1,EQ,NSE,NSE
5821185,22739,MON100,MOTILAL OS NASDAQ100 ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
2593281,10130,MON100INAV,MON100 INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
1965825,7679,MONARCH,MONARCH NETWORTH CAP,0.0,,0.0,0.05,1,EQ,NSE,NSE
4710145,18399,MONOPHARMA-ST,MONO PHARMACARE,0.0,,0.0,0.05,4000,EQ,NSE,NSE
1900033,7422,MONQ50,MOTILALAMC - MONQ50,0.0,,0.0,0.01,1,EQ,NSE,NSE
2592769,10128,MONQ50INAV,MONQ50 INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
1520129,5938,MONTECARLO,MONTE CARLO FASHIONS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2772481,10830,MOQLTYINAV,MOTILALAMC - MOQLTYINAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
2770433,10822,MOQUALITY,MOTILALAMC - MOQUALITY,0.0,,0.0,0.01,1,EQ,NSE,NSE
7392513,28877,MORARJEE,MORARJEE TEXTILES,0.0,,0.0,0.05,1,EQ,NSE,NSE
578305,2259,MOREPENLAB,MOREPEN LAB.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3853057,15051,MOS-SM,MOS UTILITY,0.0,,0.0,0.05,1600,EQ,NSE,NSE
1076225,4204,MOTHERSON,SAMVRDHNA MTHRSN INTL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3826433,14947,MOTILALOFS,MOTILAL OSWAL FIN,0.0,,0.0,0.05,1,EQ,NSE,NSE
2251009,8793,MOTOGENFIN-BE,MOTOR & GENERAL FINANCE L,0.0,,0.0,0.05,1,EQ,NSE,NSE
2771201,10825,MOVALUE,MOTILALAMC - MOVALUE,0.0,,0.0,0.01,1,EQ,NSE,NSE
2772737,10831,MOVALUINAV,MOTILALAMC - MOVALUINAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
3456513,13502,MOXSH-SM,MOXSH OVERSEAS EDUCON,0.0,,0.0,0.05,800,EQ,NSE,NSE
1152769,4503,MPHASIS,MPHASIS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2707969,10578,MPSLTD,MPS,0.0,,0.0,0.05,1,EQ,NSE,NSE
5578753,21792,MPTODAY-SM,M P TODAY MEDIA,0.0,,0.0,0.05,2000,EQ,NSE,NSE
582913,2277,MRF,MRF,0.0,,0.0,0.05,1,EQ,NSE,NSE
2303489,8998,MRO-TEK,MRO-TEK REALTY,0.0,,0.0,0.05,1,EQ,NSE,NSE
584449,2283,MRPL,MRPL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3052033,11922,MSPL-BE,MSP STEEL & POWER.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2395137,9356,MSTCLTD,MSTC,0.0,,0.0,0.05,1,EQ,NSE,NSE
2200577,8596,MSUMI,MOTHERSON SUMI WRNG IND L,0.0,,0.0,0.05,1,EQ,NSE,NSE
693505,2709,MTARTECH,MTAR TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
8041729,31413,MTEDUCARE-BE,MT EDUCARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
587265,2294,MTNL,MAHANAGAR TELEPHONE NIGAM,0.0,,0.0,0.05,1,EQ,NSE,NSE
2899201,11325,MUKANDLTD,MUKAND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2223873,8687,MUKTAARTS,MUKTA ARTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3458817,13511,MUNJALAU,MUNJAL AUTO IND..,0.0,,0.0,0.05,1,EQ,NSE,NSE
590593,2307,MUNJALSHOW,MUNJAL SHOWA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2310145,9024,MURUDCERA-BE,MURUDESHWAR CERAMICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2666241,10415,MUTHOOTCAP,MUTHOOT CAP SERV,0.0,,0.0,0.05,1,EQ,NSE,NSE
6054401,23650,MUTHOOTFIN,MUTHOOT FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
2639617,10311,MWL-SM,MANGALAM WORLDWIDE,0.0,,0.0,0.05,1200,EQ,NSE,NSE
5128193,20032,NABARD-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5128705,20034,NABARD-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5228801,20425,NACLIND,NACL INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4427521,17295,NAGAFERT,NAGARJUN FERT AND CHE,0.0,,0.0,0.05,1,EQ,NSE,NSE
3825409,14943,NAGREEKCAP-BE,NAGREEKA CAP & INFR.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
3764481,14705,NAGREEKEXP-BE,NAGREEKA EXPORTS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3932161,15360,NAHARCAP,NAHAR CAP & FIN.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3355137,13106,NAHARINDUS,NAHAR INDS ENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3697921,14445,NAHARPOLY,NAHAR POLY FILMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3696641,14440,NAHARSPING,NAHAR SPINNING MILLS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
91393,357,NAM-INDIA,NIPPON L I A M,0.0,,0.0,0.05,1,EQ,NSE,NSE
2976513,11627,NARMADA,NARMADA AGROBASE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1003009,3918,NATCOPHARM,NATCO PHARMA.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2832641,11065,NATHBIOGEN,NATH BIO-GENES (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
1629185,6364,NATIONALUM,NATIONAL ALUMINIUM CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
3520257,13751,NAUKRI,INFO EDGE (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
1027585,4014,NAVA,NAVA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4437505,17334,NAVIFIN-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2519553,9842,NAVIFIN-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2520065,9844,NAVIFIN-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2521345,9849,NAVIFIN-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2522113,9852,NAVIFIN-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4440321,17345,NAVIFIN-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4440833,17347,NAVIFIN-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4441345,17349,NAVIFIN-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4442113,17352,NAVIFIN-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3756033,14672,NAVINFLUOR,NAVIN FLUORINE INT.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2702593,10557,NAVKARCORP,NAVKAR CORPORATION.,0.0,,0.0,0.05,1,EQ,NSE,NSE
610561,2385,NAVNETEDUL,NAVNEET EDUCATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
764673,2987,NAZARA,NAZARA TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
8042241,31415,NBCC,NBCC (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE
4892417,19111,NBIFIN,N.B.I. IND. FIN. CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
593665,2319,NCC,NCC,0.0,,0.0,0.05,1,EQ,NSE,NSE
3709441,14490,NCLIND,NCL INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4702977,18371,NDGL,NAGA DHUNSERI GROUP,0.0,,0.0,0.05,1,EQ,NSE,NSE
8002049,31258,NDL,NANDAN DENIM,0.0,,0.0,0.05,1,EQ,NSE,NSE
3724801,14550,NDLVENTURE-BE,NDL VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
5697793,22257,NDRAUTO-BE,NDR AUTO COMPONENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2925313,11427,NDTV,NDTV,0.0,,0.0,0.05,1,EQ,NSE,NSE
3461633,13522,NECCLTD,NORTH EAST CARRY CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
4450305,17384,NECCLTDPP-E1,,0.0,,0.0,0.05,1,EQ,NSE,NSE
3053313,11927,NECLIFE,NECTAR LIFESCIENCES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3778817,14761,NELCAST,NELCAST,0.0,,0.0,0.05,1,EQ,NSE,NSE
611329,2388,NELCO,NELCO,0.0,,0.0,0.05,1,EQ,NSE,NSE
2538753,9917,NEOGEN,NEOGEN CHEMICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3944705,15409,NESCO,NESCO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4598529,17963,NESTLEIND,NESTLE INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2006529,7838,NETF,TATAAML - NETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
2603009,10168,NETFINAV,NETF INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
2108673,8237,NETFSIINAV,NETFSILVER NAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
4462849,17433,NETWEB,NETWEB TECH INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3612417,14111,NETWORK18,NETWORK18 MEDIA & INV,0.0,,0.0,0.05,1,EQ,NSE,NSE
615937,2406,NEULANDLAB,NEULAND LAB.,0.0,,0.0,0.05,1,EQ,NSE,NSE
297985,1164,NEWGEN,NEWGEN SOFTWARE TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
4398337,17181,NEXT50,MIRAEAMC - MANXT50,0.0,,0.0,0.01,1,EQ,NSE,NSE
2525953,9867,NEXTMEDIA,NEXT MEDIAWORKS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3564801,13925,NFL,NATIONAL FERT.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2742785,10714,NFQLTYINAV,BIRLASLAMC - NFQLTYINAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
1383425,5404,NGIL-BE,NAKODA GROUP OF IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2630913,10277,NGLFINE,NGL FINE CHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
3031041,11840,NH,NARAYANA HRUDAYALAYA.,0.0,,0.0,0.05,1,EQ,NSE,NSE
7946241,31040,NHAI-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
45057,176,NHAI-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
